order_year,order_month,product_category_name_english,payment_type_mode,orders,items,revenue,avg_ticket,delayed_rate,avg_review_score,avg_freight_to_price_ratio
2017,7,home_comfort_2,credit_card,1,1,28.0,28.0,0.0,4.0,1.1705426356589146
2017,7,home_confort,boleto,7,11,1367.6,124.32727272727271,0.0,4.181818181818182,0.44119147895901206
2017,7,home_confort,credit_card,29,32,4033.83,126.0571875,0.0,3.75,0.21958651432090023
2017,7,home_construction,credit_card,1,2,123.8,61.9,0.0,5.0,0.32264957264957267
2017,7,housewares,boleto,48,56,4963.7300000000005,88.63803571428572,0.0,4.571428571428571,0.46746613638763407
2017,7,housewares,credit_card,167,209,20021.05,95.7944976076555,0.028708133971291867,4.246376811594203,0.3877875873067398
2017,7,housewares,debit_card,2,2,108.78999999999999,54.394999999999996,0.0,5.0,0.20265772528442674
2017,7,housewares,voucher,8,9,502.59000000000003,55.843333333333334,0.0,3.5555555555555554,0.7406245453795681
2017,7,industry_commerce_and_business,credit_card,2,2,352.25,176.125,0.0,5.0,0.38950439881968607
2017,7,kitchen_dining_laundry_garden_furniture,boleto,2,2,197.57999999999998,98.78999999999999,0.0,4.0,0.2846888864586215
2017,7,kitchen_dining_laundry_garden_furniture,credit_card,7,9,1459.98,162.22,0.0,4.555555555555555,0.3717460559111277
2017,7,la_cuisine,credit_card,4,4,559.23,139.8075,0.0,5.0,0.18799156028830866
2017,7,luggage_accessories,boleto,14,14,1798.97,128.49785714285716,0.07142857142857142,4.642857142857143,0.25200614376443725
2017,7,luggage_accessories,credit_card,54,55,8047.02,146.30945454545454,0.07272727272727272,4.37037037037037,0.2679465998253488
2017,7,luggage_accessories,debit_card,1,1,126.89,126.89,0.0,5.0,0.18699719363891484
2017,7,luggage_accessories,voucher,4,4,332.13,83.0325,0.0,3.0,0.2239436169330035
2017,7,market_place,boleto,1,1,79.76,79.76,0.0,3.0,0.06488651535380507
2017,7,market_place,credit_card,12,12,1720.1899999999998,143.34916666666666,0.0,3.75,0.26081766973730375
2017,7,music,credit_card,1,1,350.54,350.54,0.0,3.0,0.06547112462006079
2017,7,musical_instruments,boleto,3,3,1100.0,366.6666666666667,0.3333333333333333,4.0,0.09230125874843888
2017,7,musical_instruments,credit_card,22,26,7905.92,304.07384615384615,0.07692307692307693,4.36,0.19003898180264447
2017,7,musical_instruments,voucher,3,3,218.0,72.66666666666667,0.0,3.6666666666666665,0.3098193943500123
2017,7,office_furniture,boleto,22,27,4684.77,173.51000000000002,0.07407407407407407,4.12962962962963,0.32436729764090083
2017,7,office_furniture,credit_card,72,85,16020.48,188.47623529411763,0.058823529411764705,3.9647058823529413,0.25510895323578553
2017,7,office_furniture,voucher,3,3,561.88,187.29333333333332,0.0,4.0,0.22784015904285485
2017,7,party_supplies,credit_card,1,1,83.41000000000001,83.41000000000001,0.0,5.0,0.1932761087267525
2017,7,perfumery,boleto,19,20,2141.82,107.09100000000001,0.1,3.95,0.2301487078834097
2017,7,perfumery,credit_card,94,100,12200.460000000001,122.00460000000001,0.06,4.23,0.21599285169048754
2017,7,perfumery,debit_card,1,1,65.71000000000001,65.71000000000001,0.0,1.0,0.15300929987717143
2017,7,perfumery,voucher,5,5,367.53999999999996,73.508,0.2,4.2,0.22966858129940584
2017,7,pet_shop,boleto,8,8,617.06,77.1325,0.0,4.25,0.3861053772221574
2017,7,pet_shop,credit_card,60,75,7521.36,100.28479999999999,0.02666666666666667,3.7066666666666666,0.3504760940294187
2017,7,pet_shop,debit_card,2,2,141.29000000000002,70.64500000000001,0.0,1.5,0.44683912481172594
2017,7,pet_shop,voucher,1,1,39.269999999999996,39.269999999999996,0.0,5.0,0.5162162162162162
2017,7,signaling_and_security,boleto,1,2,373.9,186.95,0.0,4.0,0.3951492537313433
2017,7,signaling_and_security,credit_card,4,4,310.89,77.7225,0.0,5.0,0.5112374951523664
2017,7,small_appliances,boleto,9,9,1126.6100000000001,125.1788888888889,0.2222222222222222,2.5555555555555554,0.40315152844846097
2017,7,small_appliances,credit_card,24,25,4259.54,170.3816,0.04,4.12,0.41235199651738413
2017,7,sports_leisure,boleto,81,95,10361.16,109.06484210526315,0.031578947368421054,3.905263157894737,0.3682060249079413
2017,7,sports_leisure,credit_card,243,279,34286.590000000004,122.89100358422941,0.017921146953405017,4.259927797833935,0.30390185018563637
2017,7,sports_leisure,debit_card,3,3,412.17,137.39000000000001,0.0,4.666666666666667,0.13074032544330108
2017,7,sports_leisure,voucher,10,10,1264.14,126.41400000000002,0.0,4.7,0.45596542484193947
2017,7,stationery,boleto,21,22,2050.2799999999997,93.19454545454545,0.09090909090909091,4.363636363636363,0.2485779507467929
2017,7,stationery,credit_card,54,58,6398.76,110.32344827586208,0.017241379310344827,3.9741379310344827,0.2600579837880443
2017,7,tablets_printing_image,credit_card,2,2,219.63,109.815,0.0,3.5,0.10924242424242424
2017,7,telephony,boleto,26,28,1728.79,61.7425,0.10714285714285714,4.035714285714286,0.6466707659703059
2017,7,telephony,credit_card,106,111,9257.39,83.39990990990991,0.009009009009009009,4.225225225225225,0.5077589759055383
2017,7,telephony,voucher,4,5,218.65,43.730000000000004,0.0,4.2,0.4863946874002215
2017,7,toys,boleto,38,38,5915.42,155.66894736842104,0.05263157894736842,4.444444444444445,0.22672790645400567
2017,7,toys,credit_card,158,164,21697.3,132.30060975609754,0.012195121951219513,4.469512195121951,0.267910824359244
2017,7,toys,debit_card,1,1,222.65,222.65,0.0,3.0,0.15422498703991705
2017,7,toys,voucher,4,4,344.49,86.1225,0.0,4.75,0.6409629416356851
2017,7,watches_gifts,boleto,28,30,4293.7,143.12333333333333,0.03333333333333333,3.7,0.2172830051051793
2017,7,watches_gifts,credit_card,127,136,35139.01,258.3750735294118,0.029411764705882353,4.066666666666666,0.20384502282328656
2017,7,watches_gifts,voucher,2,2,153.05,76.525,0.0,5.0,0.2203982113001247
2017,7,,boleto,14,16,1082.04,67.6275,0.0,4.4375,0.4059619129456482
2017,7,,credit_card,38,42,2765.64,65.84857142857143,0.0,4.107142857142857,0.389738273309975
2017,7,,debit_card,1,1,39.17,39.17,0.0,5.0,0.3100334448160535
2017,7,,voucher,2,2,147.11,73.555,0.5,3.0,0.7337115400622077
2017,8,agro_industry_and_commerce,credit_card,1,4,224.6,56.15,0.0,5.0,1.5522727272727272
2017,8,air_conditioning,boleto,2,2,395.29999999999995,197.64999999999998,0.0,4.5,0.1559674219484181
2017,8,air_conditioning,credit_card,10,13,4168.1900000000005,320.63000000000005,0.07692307692307693,4.666666666666667,0.10750683428062481
2017,8,art,credit_card,4,4,317.06,79.265,0.0,4.25,0.34842564284268074
2017,8,audio,boleto,1,1,459.32,459.32,0.0,4.0,0.046287015945330294
2017,8,audio,credit_card,6,6,687.12,114.52,0.0,3.75,0.1934745228496921
2017,8,auto,boleto,25,25,2184.77,87.3908,0.0,4.4,0.40287437988339014
2017,8,auto,credit_card,107,140,21626.74,154.4767142857143,0.02857142857142857,4.166666666666667,0.27987714968639615
2017,8,auto,debit_card,1,1,70.03,70.03,0.0,4.0,0.275591985428051
2017,8,baby,boleto,25,25,3851.73,154.0692,0.0,4.4,0.37899454685695055
2017,8,baby,credit_card,96,103,18913.86,183.6297087378641,0.009708737864077669,4.203883495145631,0.27872589181456203
2017,8,baby,debit_card,3,3,304.78,101.59333333333332,0.0,3.6666666666666665,0.27250999856260033
2017,8,baby,voucher,1,1,78.16000000000001,78.16000000000001,0.0,5.0,0.20431432973805852
2017,8,bed_bath_table,boleto,86,95,12189.83,128.314,0.05263157894736842,3.838709677419355,0.23065013864296924
2017,8,bed_bath_table,credit_card,352,404,52792.62,130.67480198019803,0.022277227722772276,4.1206030150753765,0.24680457051690716
2017,8,bed_bath_table,debit_card,1,1,116.11,116.11,0.0,4.0,0.16144843453035912
2017,8,bed_bath_table,voucher,9,12,1198.46,99.87166666666667,0.08333333333333333,4.0,0.4654296759603142
2017,8,books_general_interest,boleto,10,10,1915.55,191.555,0.0,4.0,0.22183584852883714
2017,8,books_general_interest,credit_card,19,19,1799.23,94.69631578947369,0.0,4.7368421052631575,0.27825787689667675
2017,8,books_imported,credit_card,1,1,70.34,70.34,0.0,5.0,0.15311475409836064
2017,8,books_technical,boleto,2,2,512.28,256.14,0.0,4.5,0.06503100258106516
2017,8,books_technical,credit_card,7,7,812.7,116.10000000000001,0.0,4.714285714285714,0.18532374356956982
2017,8,cds_dvds_musicals,boleto,1,2,122.22,61.11,0.0,5.0,0.358
2017,8,cds_dvds_musicals,credit_card,1,1,54.94,54.94,0.0,5.0,0.22088888888888888
2017,8,christmas_supplies,credit_card,1,1,76.88,76.88,0.0,5.0,0.30526315789473685
2017,8,computers,boleto,3,3,3739.42,1246.4733333333334,0.0,5.0,0.03872777777777778
2017,8,computers,credit_card,26,26,31086.579999999998,1195.6376923076923,0.038461538461538464,4.115384615384615,0.033405601657015685
2017,8,computers_accessories,boleto,92,114,15032.63,131.86517543859648,0.05263157894736842,3.9734513274336285,0.3041422380885866
2017,8,computers_accessories,credit_card,195,225,25221.88,112.09724444444444,0.013333333333333334,4.4,0.3291671468110289
2017,8,computers_accessories,debit_card,1,1,84.23,84.23,0.0,1.0,0.22072463768115944
2017,8,computers_accessories,voucher,9,10,607.54,60.754,0.0,4.1,0.4404546242932221
2017,8,consoles_games,boleto,23,23,2958.89,128.64739130434782,0.0,3.9130434782608696,0.5781650207986325
2017,8,consoles_games,credit_card,61,66,7375.26,111.74636363636364,0.015151515151515152,4.346153846153846,0.5170109253142274
2017,8,consoles_games,voucher,1,1,68.14,68.14,0.0,4.0,0.9524355300859599
2017,8,construction_tools_construction,boleto,1,1,411.63,411.63,1.0,1.0,0.05817480719794344
2017,8,construction_tools_construction,credit_card,5,6,982.6999999999999,163.78333333333333,0.0,4.333333333333333,0.30596639457694436
2017,8,construction_tools_lights,boleto,1,1,269.53,269.53,0.0,5.0,0.17698689956331878
2017,8,construction_tools_lights,credit_card,1,1,401.45,401.45,0.0,5.0,0.1151388888888889
2017,8,construction_tools_safety,credit_card,1,1,24.689999999999998,24.689999999999998,0.0,1.0,1.7741573033707863
2017,8,cool_stuff,boleto,56,66,9956.75,150.8598484848485,0.030303030303030304,4.569230769230769,0.21214393135548676
2017,8,cool_stuff,credit_card,177,189,36549.81,193.3852380952381,0.005291005291005291,4.343915343915344,0.22950691255422181
2017,8,cool_stuff,debit_card,1,2,128.82,64.41,0.0,5.0,0.26542239685658153
2017,8,cool_stuff,voucher,7,7,857.06,122.43714285714285,0.0,3.5714285714285716,0.16195877972186787
2017,8,costruction_tools_garden,boleto,1,2,217.72000000000003,108.86000000000001,0.0,1.0,0.36245306633291613
2017,8,costruction_tools_garden,credit_card,6,8,1265.28,158.16,0.0,4.625,0.2082550643714186
2017,8,drinks,credit_card,2,2,148.77,74.385,0.0,5.0,0.6699340309372157
2017,8,dvds_blu_ray,boleto,2,2,77.06,38.53,0.0,3.0,1.2798816568047338
2017,8,dvds_blu_ray,credit_card,4,4,154.76999999999998,38.692499999999995,0.5,2.75,0.9443467336683418
2017,8,electronics,boleto,15,15,1289.5,85.96666666666667,0.2,4.5,0.7528397380837598
2017,8,electronics,credit_card,36,40,2446.98,61.1745,0.0,3.717948717948718,0.6883139285460916
2017,8,electronics,debit_card,1,1,29.38,29.38,0.0,4.0,0.7384615384615385
2017,8,fashio_female_clothing,boleto,1,1,69.03,69.03,0.0,5.0,0.2573770491803279
2017,8,fashio_female_clothing,credit_card,3,3,166.62,55.54,0.0,4.0,0.36050928204748156
2017,8,fashion_bags_accessories,boleto,12,12,923.94,76.995,0.0,4.583333333333333,0.32097172260941426
2017,8,fashion_bags_accessories,credit_card,67,77,6624.34,86.03038961038962,0.012987012987012988,4.181818181818182,0.3253459040759084
2017,8,fashion_bags_accessories,debit_card,1,1,43.0,43.0,0.0,4.0,0.4878892733564014
2017,8,fashion_bags_accessories,voucher,9,9,450.61,50.06777777777778,0.0,4.444444444444445,0.38082408757936276
2017,8,fashion_childrens_clothes,boleto,1,1,66.69,66.69,0.0,1.0,0.33647294589178356
2017,8,fashion_male_clothing,boleto,1,1,64.0,64.0,0.0,1.0,0.28256513026052105
2017,8,fashion_male_clothing,credit_card,11,13,1343.57,103.35153846153845,0.07692307692307693,3.4615384615384617,0.2478941703878258
2017,8,fashion_male_clothing,voucher,1,1,36.75,36.75,0.0,1.0,0.47590361445783136
2017,8,fashion_shoes,boleto,2,2,205.48000000000002,102.74000000000001,0.0,4.5,0.21012956419316842
2017,8,fashion_shoes,credit_card,15,19,1552.38,81.70421052631579,0.0,4.666666666666667,0.35995175947090036
2017,8,fashion_shoes,voucher,1,1,98.51,98.51,0.0,5.0,0.1603062426383981
2017,8,fashion_sport,boleto,1,1,314.37,314.37,0.0,1.0,0.5268091306459446
2017,8,fashion_sport,voucher,1,1,75.07,75.07,0.0,5.0,0.25325542570951587
2017,8,fashion_underwear_beach,boleto,1,1,65.0,65.0,0.0,3.0,0.3026052104208417
2017,8,fashion_underwear_beach,credit_card,12,12,1243.87,103.65583333333332,0.08333333333333333,4.5,0.19795835798736983
2017,8,fixed_telephony,boleto,3,9,1226.94,136.32666666666668,0.0,4.888888888888889,0.23430392429209412
2017,8,fixed_telephony,credit_card,11,11,2413.37,219.3972727272727,0.0,4.454545454545454,0.3075059909623151
2017,8,food,credit_card,7,7,470.81,67.25857142857143,0.14285714285714285,4.714285714285714,0.4662080395751967
2017,8,food,voucher,1,1,29.42,29.42,0.0,5.0,0.9203655352480418
2017,8,food_drink,boleto,2,4,195.11,48.7775,0.0,5.0,0.48679234730522253
2017,8,food_drink,credit_card,8,9,467.68,51.964444444444446,0.0,4.5,0.5498931716890174
2017,8,food_drink,voucher,2,2,66.16,33.08,0.0,5.0,0.7569588014981273
2017,8,furniture_bedroom,credit_card,3,3,702.3599999999999,234.11999999999998,0.0,4.666666666666667,0.13816714737179991
2017,8,furniture_decor,boleto,67,94,8193.0,87.15957446808511,0.10638297872340426,4.086021505376344,0.4279427624312749
2017,8,furniture_decor,credit_card,253,330,35050.05,106.21227272727273,0.04242424242424243,4.043613707165109,0.32062677624221286
2017,8,furniture_decor,debit_card,4,4,331.97,82.9925,0.0,3.5,0.2705649260615629
2017,8,furniture_decor,voucher,8,8,769.5,96.1875,0.0,4.375,0.3399974237140517
2017,8,furniture_living_room,boleto,7,8,896.88,112.11,0.0,4.5,0.3876637220555648
2017,8,furniture_living_room,credit_card,14,15,2261.1800000000003,150.74533333333335,0.0,4.214285714285714,0.30864424372011023
2017,8,furniture_mattress_and_upholstery,boleto,1,1,482.69,482.69,0.0,4.0,0.206755168879222
2017,8,furniture_mattress_and_upholstery,credit_card,1,1,150.97,150.97,0.0,5.0,0.37998171846435097
2017,8,garden_tools,boleto,49,59,7693.26,130.3942372881356,0.01694915254237288,4.4576271186440675,0.3423082907336629
2017,8,garden_tools,credit_card,145,173,20990.3,121.33121387283236,0.011560693641618497,4.271676300578035,0.31767282833757504
2017,8,garden_tools,debit_card,2,2,80.78,40.39,0.0,4.0,0.6484842518695512
2017,8,garden_tools,voucher,3,4,300.46999999999997,75.11749999999999,0.0,4.0,0.6126035469914647
2017,8,health_beauty,boleto,77,79,11730.43,148.48645569620254,0.012658227848101266,4.3924050632911396,0.2636589760593182
2017,8,health_beauty,credit_card,260,272,43885.840000000004,161.34500000000003,0.04779411764705882,4.223880597014926,0.2689858356138867
2017,8,health_beauty,debit_card,1,2,88.17999999999999,44.089999999999996,0.0,5.0,0.4701567189063021
2017,8,health_beauty,voucher,7,7,564.61,80.65857142857143,0.0,4.142857142857143,0.34309757896414184
2017,8,home_appliances,boleto,10,10,1117.75,111.775,0.1,2.9,0.6141599836516713
2017,8,home_appliances,credit_card,38,38,4308.51,113.38184210526316,0.05263157894736842,4.171052631578948,0.41799029235373775
2017,8,home_appliances,debit_card,1,1,122.52,122.52,0.0,5.0,0.26309278350515464
2017,8,home_appliances_2,boleto,4,4,873.57,218.3925,0.0,4.75,0.21146740754762106
2017,8,home_appliances_2,credit_card,12,12,3634.76,302.8966666666667,0.0,4.545454545454546,0.21125761754005248
2017,8,home_appliances_2,debit_card,1,1,290.15,290.15,1.0,5.0,0.2615765902865342
2017,8,home_comfort_2,credit_card,2,3,69.91,23.30333333333333,0.0,5.0,0.8064599483204135
2017,8,home_confort,boleto,4,4,420.16,105.04,0.0,4.5,0.16840934371523913
2017,8,home_confort,credit_card,19,23,4097.12,178.13565217391303,0.0,4.454545454545454,0.22181489531014922
2017,8,home_confort,voucher,1,1,18.84,18.84,0.0,2.0,1.6952789699570814
2017,8,home_construction,credit_card,1,1,141.43,141.43,0.0,5.0,0.13325320512820513
2017,8,housewares,boleto,43,50,5585.070000000001,111.7014,0.0,3.94,0.44884290954286254
2017,8,housewares,credit_card,197,228,22541.829999999998,98.86767543859648,0.021929824561403508,4.1371681415929205,0.389812192591816
2017,8,housewares,debit_card,2,2,214.07999999999998,107.03999999999999,0.5,4.5,0.34230046948356807
2017,8,housewares,voucher,7,8,705.8000000000001,88.22500000000001,0.0,4.375,0.5941943012250032
2017,8,industry_commerce_and_business,boleto,1,1,113.4,113.4,0.0,4.0,0.26140155728587317
2017,8,industry_commerce_and_business,credit_card,2,2,930.55,465.275,0.0,4.0,0.16006588999236057
2017,8,kitchen_dining_laundry_garden_furniture,boleto,1,1,26.28,26.28,0.0,4.0,0.4205405405405406
2017,8,kitchen_dining_laundry_garden_furniture,credit_card,5,5,1156.42,231.28400000000002,0.0,4.4,0.20409396812349812
2017,8,kitchen_dining_laundry_garden_furniture,voucher,1,1,48.589999999999996,48.589999999999996,0.0,1.0,0.3534818941504178
2017,8,la_cuisine,credit_card,2,2,373.52,186.76,0.0,5.0,0.1894356239146614
2017,8,luggage_accessories,boleto,5,5,742.46,148.49200000000002,0.0,4.4,0.2254315110744955
2017,8,luggage_accessories,credit_card,52,57,7623.02,133.73719298245615,0.03508771929824561,4.43859649122807,0.2860073597673172
2017,8,luggage_accessories,voucher,1,1,145.29000000000002,145.29000000000002,0.0,5.0,0.3341597796143251
2017,8,market_place,boleto,6,6,472.93,78.82166666666667,0.0,3.3333333333333335,0.49657330469369526
2017,8,market_place,credit_card,15,16,1847.23,115.451875,0.0,4.4375,0.22454970187615272
2017,8,market_place,voucher,1,1,40.77,40.77,0.0,5.0,0.2358290391027584
2017,8,musical_instruments,boleto,6,9,1261.6399999999999,140.1822222222222,0.1111111111111111,3.0,0.45340987906665803
2017,8,musical_instruments,credit_card,17,17,6501.89,382.46411764705886,0.058823529411764705,4.352941176470588,0.17387955798184543
2017,8,musical_instruments,voucher,1,1,66.78999999999999,66.78999999999999,0.0,4.0,0.6739348370927318
2017,8,office_furniture,boleto,12,14,3122.73,223.05214285714285,0.0,4.5,0.28231170295206154
2017,8,office_furniture,credit_card,33,43,9035.48,210.1274418604651,0.046511627906976744,3.604651162790698,0.28017874512699237
2017,8,office_furniture,voucher,1,1,230.83,230.83,0.0,5.0,0.3041979772868524
2017,8,perfumery,boleto,17,19,1275.0900000000001,67.11000000000001,0.0,4.421052631578948,0.3445106625637031
2017,8,perfumery,credit_card,96,104,13190.11,126.82798076923078,0.028846153846153848,4.427184466019417,0.2349857774960921
2017,8,perfumery,debit_card,2,2,346.97999999999996,173.48999999999998,0.0,3.0,0.14125756330616832
2017,8,perfumery,voucher,3,3,238.18,79.39333333333333,0.3333333333333333,5.0,0.1997790780143528
2017,8,pet_shop,boleto,15,19,2096.8,110.35789473684211,0.0,4.2631578947368425,0.3471949692324106
2017,8,pet_shop,credit_card,61,71,10125.81,142.6170422535211,0.0,4.225352112676056,0.31058806958319685
2017,8,signaling_and_security,boleto,1,1,141.4,141.4,0.0,5.0,0.09612403100775194
2017,8,signaling_and_security,credit_card,3,3,302.07,100.69,0.3333333333333333,4.0,0.2727843942494869
2017,8,small_appliances,boleto,8,10,721.11,72.111,0.0,4.5,0.35306792935495207
2017,8,small_appliances,credit_card,23,25,4091.83,163.6732,0.04,4.24,0.40374372219628574
2017,8,small_appliances,voucher,1,1,25.240000000000002,25.240000000000002,0.0,5.0,0.5874213836477987
2017,8,small_appliances_home_oven_and_coffee,boleto,1,1,33.75,33.75,0.0,3.0,0.541095890410959
2017,8,small_appliances_home_oven_and_coffee,credit_card,1,1,100.11,100.11,0.0,1.0,0.14857732905002294
2017,8,sports_leisure,boleto,89,100,10500.48,105.00479999999999,0.07,4.28,0.32936912228463133
2017,8,sports_leisure,credit_card,276,303,37710.89,124.45838283828382,0.04950495049504951,4.306291390728477,0.29193006029006313
2017,8,sports_leisure,debit_card,8,10,688.54,68.854,0.0,4.9,0.2849020741340695
2017,8,sports_leisure,voucher,10,12,681.46,56.788333333333334,0.08333333333333333,4.75,0.4378512247317155
2017,8,stationery,boleto,22,24,2550.47,106.26958333333333,0.0,4.458333333333333,0.3526458360860005
2017,8,stationery,credit_card,53,56,5335.03,95.26839285714286,0.03571428571428571,4.553571428571429,0.34100790159224065
2017,8,tablets_printing_image,boleto,2,2,238.95,119.475,0.0,5.0,0.14912658697062367
2017,8,tablets_printing_image,credit_card,4,4,318.87,79.7175,0.0,3.75,0.5095385316335644
2017,8,telephony,boleto,35,36,3422.24,95.06222222222222,0.05555555555555555,3.8333333333333335,0.4680192760199844
2017,8,telephony,credit_card,89,93,9479.69,101.93215053763441,0.03225806451612903,4.096774193548387,0.46083032371645405
2017,8,telephony,debit_card,1,1,24.68,24.68,0.0,5.0,0.4603550295857989
2017,8,telephony,voucher,6,6,298.02,49.669999999999995,0.0,4.666666666666667,1.0716583348781732
2017,8,toys,boleto,35,38,3966.76,104.38842105263159,0.05263157894736842,3.8421052631578947,0.3288567846322838
2017,8,toys,credit_card,131,141,17026.04,120.75205673758866,0.02127659574468085,4.514285714285714,0.2699470402888173
2017,8,toys,voucher,4,5,308.64,61.727999999999994,0.0,4.6,0.4016763674019918
2017,8,watches_gifts,boleto,39,41,5936.74,144.79853658536584,0.04878048780487805,4.2682926829268295,0.28357699398261194
2017,8,watches_gifts,credit_card,150,165,33379.91,202.30248484848488,0.01818181818181818,4.381818181818182,0.22086688723795114
2017,8,watches_gifts,debit_card,2,2,108.61,54.305,0.0,5.0,0.28713793103448276
2017,8,watches_gifts,voucher,4,4,419.44,104.86,0.0,4.75,0.19001143645234594
2017,8,,boleto,10,10,696.1600000000001,69.61600000000001,0.0,4.0,0.2688916542422896
2017,8,,credit_card,53,64,5660.1,88.4390625,0.03125,4.0476190476190474,0.3253523103624352
2017,8,,debit_card,1,1,64.0,64.0,0.0,4.0,0.30879345603271985
2017,8,,voucher,2,2,104.6,52.3,0.5,3.0,0.48838934310550963
2017,9,agro_industry_and_commerce,credit_card,3,4,2119.69,529.9225,0.0,3.25,0.061805582871293424
2017,9,air_conditioning,credit_card,7,7,1685.1799999999998,240.73999999999998,0.0,3.857142857142857,0.14166081774931377
2017,9,air_conditioning,voucher,1,1,215.15,215.15,0.0,5.0,0.08115577889447236
2017,9,art,credit_card,2,2,384.1,192.05,0.0,2.5,0.21065152325906583
2017,9,art,debit_card,1,1,51.75,51.75,0.0,5.0,0.29699248120300753
2017,9,audio,boleto,3,3,338.43,112.81,0.3333333333333333,4.0,0.13511868504652755
2017,9,audio,credit_card,7,7,853.36,121.90857142857143,0.2857142857142857,4.142857142857143,0.19149728016613343
2017,9,auto,boleto,22,22,2513.19,114.23590909090909,0.045454545454545456,4.619047619047619,0.3493576538882795
2017,9,auto,credit_card,73,84,14224.56,169.34,0.08333333333333333,3.9166666666666665,0.28795123675268314
2017,9,auto,debit_card,1,1,142.23,142.23,0.0,4.0,0.1008513931888545
2017,9,auto,voucher,1,1,51.480000000000004,51.480000000000004,0.0,5.0,0.1780320366132723
2017,9,baby,boleto,33,35,3791.58,108.33085714285714,0.0,4.352941176470588,0.3590356321018788
2017,9,baby,credit_card,126,133,23868.53,179.46263157894737,0.06015037593984962,3.969924812030075,0.2739172085281054
2017,9,baby,debit_card,1,1,40.1,40.1,0.0,5.0,0.604
2017,9,baby,voucher,5,5,496.79,99.358,0.0,4.6,0.27829261680805073
2017,9,bed_bath_table,boleto,78,90,8856.34,98.40377777777778,0.03333333333333333,4.066666666666666,0.2840354005287527
2017,9,bed_bath_table,credit_card,371,430,52006.04,120.94427906976745,0.037209302325581395,3.9905437352245863,0.2618393110186746
2017,9,bed_bath_table,debit_card,4,5,478.46000000000004,95.69200000000001,0.0,5.0,0.21967090343369952
2017,9,bed_bath_table,voucher,8,8,836.36,104.545,0.0,4.375,0.3375155275504483
2017,9,books_general_interest,boleto,8,8,552.64,69.08,0.0,4.75,0.35195490790878436
2017,9,books_general_interest,credit_card,7,7,646.95,92.42142857142858,0.14285714285714285,3.142857142857143,0.40354989143211467
2017,9,books_imported,boleto,1,2,184.88,92.44,0.0,5.0,0.0916504854368932
2017,9,books_imported,credit_card,2,2,142.68,71.34,0.0,5.0,0.15068436117616446
2017,9,books_technical,boleto,3,3,424.98,141.66,0.0,5.0,0.12442561047939753
2017,9,books_technical,credit_card,5,5,711.9300000000001,142.38600000000002,0.2,3.8,0.1812208854007164
2017,9,christmas_supplies,boleto,1,1,71.27,71.27,0.0,5.0,0.25035087719298244
2017,9,christmas_supplies,credit_card,2,3,247.01,82.33666666666666,0.0,4.666666666666667,0.2538189006773464
2017,9,cine_photo,credit_card,1,1,102.84,102.84,0.0,5.0,0.4904347826086957
2017,9,computers,boleto,5,5,6402.410000000001,1280.4820000000002,0.0,4.2,0.032326997097958735
2017,9,computers,credit_card,34,35,46890.74,1339.7354285714284,0.05714285714285714,4.514285714285714,0.03496340461035472
2017,9,computers,voucher,1,1,1338.41,1338.41,0.0,4.0,0.029625355796599733
2017,9,computers_accessories,boleto,52,67,8632.2,128.83880597014925,0.07462686567164178,3.5970149253731343,0.33373349590866336
2017,9,computers_accessories,credit_card,149,171,24026.31,140.50473684210527,0.029239766081871343,4.081871345029239,0.30444221334039145
2017,9,computers_accessories,debit_card,7,7,378.02,54.00285714285714,0.0,4.714285714285714,0.47685064449576947
2017,9,computers_accessories,voucher,8,8,944.83,118.10375,0.0,3.875,0.3390712821088508
2017,9,consoles_games,boleto,16,16,2572.99,160.811875,0.0,4.125,0.4312079938443047
2017,9,consoles_games,credit_card,44,49,7416.58,151.35877551020408,0.08163265306122448,4.26530612244898,0.46587902273676396
2017,9,consoles_games,debit_card,1,1,31.75,31.75,0.0,5.0,0.5954773869346733
2017,9,construction_tools_construction,boleto,1,1,66.82,66.82,0.0,1.0,0.3664621676891616
2017,9,construction_tools_construction,credit_card,7,10,1420.22,142.022,0.0,4.5,0.2137897539544249
2017,9,construction_tools_lights,boleto,1,1,258.98,258.98,0.0,1.0,0.13091703056768558
2017,9,construction_tools_safety,credit_card,4,5,1202.29,240.458,0.0,3.4,0.23696481947423315
2017,9,cool_stuff,boleto,34,39,8052.16,206.46564102564102,0.07692307692307693,4.2631578947368425,0.255868667835651
2017,9,cool_stuff,credit_card,163,165,34926.729999999996,211.67715151515148,0.030303030303030304,4.211656441717792,0.21961952181797192
2017,9,cool_stuff,voucher,3,3,250.58,83.52666666666667,0.3333333333333333,3.6666666666666665,0.1744455360274569
2017,9,costruction_tools_garden,boleto,1,1,89.29,89.29,0.0,5.0,0.19212283044058745
2017,9,costruction_tools_garden,credit_card,4,5,312.18,62.436,0.0,4.2,0.40489482191669346
2017,9,costruction_tools_tools,credit_card,3,3,976.08,325.36,0.0,4.666666666666667,0.3250473197204522
2017,9,drinks,boleto,3,3,114.05000000000001,38.01666666666667,0.0,3.6666666666666665,0.7574747474747475
2017,9,drinks,credit_card,4,5,314.43,62.886,0.0,4.4,0.3449182518352546
2017,9,dvds_blu_ray,credit_card,2,2,91.06,45.53,0.0,4.5,1.2879396984924623
